#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569330148.43 3040127 16.233 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330147.748 1569330146.995 124 1 218750 406250 781250
1569330148.53 3028183 16.133 604140.425 218750 0 2 1 6.060 4069448 18.182 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330148.64 3017659 16.000 604140.425 218750 0 2 1 6.060 4069448 10.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330148.75 2962547 15.917 604140.425 218750 0 2 1 6.060 4069448 18.182 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330148.85 2954665 15.783 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330148.95 2949928 15.717 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.05 2939313 15.583 604140.425 218750 0 2 1 6.060 4069448 10.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.15 2933196 15.517 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.25 2902185 15.433 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.36 2897870 15.283 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.46 2894124 15.217 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250

1569330149.56 2888283 15.100 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.66 2862456 15.000 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.76 2814484 14.917 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.86 2796250 14.783 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330149.97 2784737 14.717 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330150.07 2766235 14.583 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
