#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569336514.78 13412889 20.117 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.818 67424256.000 345751552.000 1569336512.786 1569336513.026 124 1 218750 406250 781250
1569336514.89 13397771 19.983 11608042.916 781250 2 2 1 1.852 15509060 45.455 0.818 67424256.000 345751552.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336514.99 13255606 19.900 11608042.916 781250 2 2 1 1.852 15509060 100.000 0.853 70123520.000 348741632.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.09 13203953 19.767 11608042.916 781250 2 2 1 1.852 15509060 70.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.19 13180651 19.700 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.29 13133372 19.600 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.39 13080375 19.483 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.50 12921328 19.400 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.60 12864954 19.267 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.70 12832026 19.200 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.80 12766338 19.067 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336515.90 12740758 19.000 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.01 12575881 18.900 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.11 12525628 18.767 11608042.916 781250 2 2 1 1.852 15509060 9.091 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.21 12499403 18.700 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250

1569336516.31 12437865 18.567 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.41 12413584 18.500 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.51 12226331 18.333 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.61 12202372 18.250 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.72 12168735 18.183 11608042.916 781250 2 2 1 1.852 15509060 0.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.82 12107174 18.067 11608042.916 781250 2 2 1 1.852 15509060 10.000 0.785 64643072.000 342970368.000 1569336514.849 1569336513.026 124 1 218750 406250 781250
1569336516.92 12048360 17.983 11608042.916 781250 2 2 1 1.852 15509060 60.000 0.792 65179648.000 343670784.000 1569336516.852 1569336513.026 124 1 218750 406250 781250
1569336517.02 11894619 17.850 11608042.916 781250 2 2 1 1.852 15509060 90.000 0.854 70148096.000 348729344.000 1569336516.852 1569336513.026 124 1 218750 406250 781250
1569336517.13 14537775 21.800 11681175.630 781250 2 2 1 1.852 18265328 100.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336517.23 14490932 21.683 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336517.33 14432896 21.550 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336517.43 14399756 21.483 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336517.53 14236053 21.350 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336517.63 14207025 21.283 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336517.74 14147070 21.150 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336517.84 14109703 21.083 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
