#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569233171.65 13491437 20.217 11655395.922 781250 2 2 1 1.867 18265328 10.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.75 13463674 20.150 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.85 13405868 20.017 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233169.821 1569233170.058 128 1 218750 406250 781250
1569233171.95 13237528 19.917 11655395.922 781250 2 2 1 1.867 18265328 90.000 0.828 68063232.000 345276416.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.05 13214456 19.850 11655395.922 781250 2 2 1 1.867 18265328 90.909 0.871 71696384.000 348839936.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.16 13162090 19.717 11655395.922 781250 2 2 1 1.867 18265328 30.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.26 13099691 19.583 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.36 13072719 19.517 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.46 12904412 19.417 11655395.922 781250 2 2 1 1.867 18265328 9.091 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.56 12854335 19.283 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
